,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
52,Collis Jones,SF,24,KEN,58,,12.4,1.8,4.5,.388,0.0,0.1,.000,1.8,4.5,.392,.388,0.9,1.3,.654,1.6,1.6,3.2,0.6,0.4,0.2,0.7,1.6,4.4
53,Jimmy Jones,PG,29,UTS,83,,38.1,7.0,12.8,.550,0.0,0.0,.000,7.0,12.8,.551,.550,2.8,3.1,.884,1.2,3.1,4.3,5.2,1.9,0.4,2.9,2.5,16.8
54,Rich Jones,PF,27,SAA,78,,36.4,6.5,15.1,.434,0.2,0.6,.283,6.4,14.5,.440,.440,2.4,3.1,.772,2.2,5.3,7.4,3.4,0.9,0.2,1.9,3.5,15.6
55,Steve Jones,SG,31,TOT,86,,24.3,4.7,10.5,.445,0.2,0.5,.302,4.5,10.0,.452,.452,1.5,2.0,.762,0.7,2.0,2.7,2.2,0.3,0.2,2.0,2.6,10.9
56,Wil Jones,PF,26,MMT,81,,35.1,5.6,12.3,.454,0.0,0.3,.115,5.6,12.0,.463,.456,2.0,2.7,.741,2.5,5.7,8.2,2.5,1.3,1.0,2.3,3.4,13.2
57,Kevin Joyce,SG,22,INA,56,,17.6,3.1,7.7,.396,0.1,0.5,.185,3.0,7.2,.410,.402,1.1,1.4,.821,0.6,1.1,1.6,2.3,0.6,0.1,1.4,1.5,7.3
58,George Karl,PG,22,SAA,74,,18.1,3.2,6.8,.470,0.1,0.3,.364,3.1,6.5,.475,.478,1.3,1.5,.832,0.6,1.1,1.7,2.2,0.9,0.1,1.2,2.2,7.8
59,Bill Keller,PG,26,INA,75,,19.0,3.7,8.2,.454,0.7,1.7,.382,3.1,6.5,.473,.494,1.4,1.6,.870,0.6,1.1,1.7,2.3,0.5,0.0,1.3,1.1,9.5
60,Goo Kennedy,SF,24,SAA,76,,18.9,2.6,4.6,.551,0.0,0.0,,2.6,4.6,.551,.551,0.8,1.1,.690,1.6,3.5,5.1,1.1,0.8,0.2,1.0,3.2,5.9
61,Larry Kenon,PF,21,NYA,84,,34.6,7.0,15.2,.462,0.0,0.0,.000,7.0,15.2,.463,.462,1.9,2.6,.703,4.5,7.0,11.5,1.3,0.9,0.2,3.0,3.0,15.9
62,Julius Keye,PF,27,DNR,79,,32.8,1.9,4.2,.447,0.0,0.1,.200,1.8,4.1,.451,.448,0.7,1.1,.679,2.8,5.9,8.7,1.7,0.5,1.9,1.1,3.0,4.5
63,Ron King,SG,22,KEN,9,,14.0,2.7,7.8,.343,0.2,0.7,.333,2.4,7.1,.344,.357,1.6,1.9,.824,0.9,1.2,2.1,1.6,0.6,0.2,0.8,1.6,7.1
64,Bob Lackey,SG,24,NYA,3,,5.0,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,0.0,0.0,,1.0,0.3,1.3,0.3,0.3,0.0,0.3,0.7,2.0
65,Wendell Ladner,SF,25,TOT,64,,24.5,3.8,10.5,.364,0.4,1.4,.267,3.4,9.1,.379,.382,0.5,0.8,.547,1.7,5.0,6.7,2.3,1.7,0.1,2.0,3.6,8.5
66,Bo Lamar,SG,22,SDA,84,,33.6,8.2,20.5,.397,0.8,2.9,.279,7.3,17.6,.417,.417,3.2,4.2,.777,1.3,2.2,3.5,3.4,1.5,0.2,2.2,1.8,20.4
67,Mo Layton,PG,25,MMT,3,,21.7,2.7,5.7,.471,0.0,0.0,,2.7,5.7,.471,.471,1.0,1.0,1.000,0.3,1.0,1.3,2.3,0.0,0.3,2.3,1.3,6.3
68,George Lehmann,PG,31,MMT,33,,16.8,2.1,5.4,.384,0.5,1.5,.360,1.5,3.8,.394,.435,0.5,0.6,.947,0.2,0.9,1.1,3.5,0.4,0.1,1.6,1.6,5.2
69,Freddie Lewis,PG,30,INA,78,,27.7,3.7,9.3,.398,0.2,0.9,.181,3.6,8.4,.422,.407,2.3,2.8,.831,1.1,1.5,2.6,4.1,1.3,0.1,2.2,2.4,9.9
70,Mike Lewis,C,27,CAR,3,,4.7,1.0,2.7,.375,0.0,0.0,,1.0,2.7,.375,.375,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.0,0.3,0.7,2.0
71,Goose Ligon,PF,29,VIR,19,,18.9,1.9,4.5,.435,0.0,0.1,.000,1.9,4.4,.440,.435,1.0,1.3,.760,2.4,2.6,5.0,0.6,0.5,0.5,1.3,2.3,4.9
72,Gene Littles,PG,30,CAR,84,,24.0,3.5,7.5,.470,0.0,0.3,.174,3.5,7.2,.481,.473,1.4,1.9,.714,1.0,1.7,2.8,3.3,1.3,0.2,1.5,1.9,8.4
73,Willie Long,SF,23,DNR,82,,25.1,4.7,11.3,.414,0.0,0.0,.000,4.7,11.3,.415,.414,3.3,4.0,.831,2.4,3.3,5.7,1.2,0.7,0.2,1.9,3.0,12.6
74,Ed Manning,SF,30,CAR,82,,22.1,3.6,7.4,.488,0.0,0.0,.500,3.6,7.4,.488,.489,1.0,1.2,.851,1.3,3.2,4.5,1.2,1.1,0.2,1.2,2.6,8.3
75,Ted McClain,SG,27,CAR,84,,30.7,5.0,10.4,.485,0.0,0.3,.074,5.0,10.1,.498,.486,3.0,3.9,.772,1.4,2.8,4.3,4.1,3.0,0.3,2.8,3.9,13.1
76,Patrick McFarland,SG,22,DNR,67,,11.3,2.4,5.4,.443,0.1,0.4,.333,2.3,5.0,.451,.454,0.5,0.8,.673,0.9,1.1,2.0,1.0,0.3,0.1,0.6,1.0,5.4
77,George McGinnis*,PF,23,INA,80,,40.8,9.9,21.1,.468,0.1,0.4,.147,9.8,20.7,.475,.469,6.1,8.9,.683,5.3,9.7,15.0,3.3,2.0,0.5,4.9,4.1,25.9
78,Bill Melchionni,PG,29,NYA,56,,20.5,2.1,4.9,.420,0.1,0.4,.217,2.0,4.5,.439,.429,1.1,1.3,.831,0.2,1.1,1.4,3.7,0.9,0.1,1.5,1.7,5.3
79,Larry Miller,SG,27,TOT,80,,24.6,3.5,8.0,.440,0.0,0.0,.000,3.5,7.9,.443,.440,1.9,2.9,.662,1.1,1.5,2.6,1.8,0.7,0.1,1.5,1.7,8.9
80,Gene Moore,C,28,SDA,49,,18.3,3.1,6.9,.453,0.0,0.1,.143,3.1,6.8,.459,.454,0.8,1.7,.482,2.0,4.0,6.0,1.2,0.5,1.0,1.5,2.7,7.1
81,Rick Mount,SG,27,TOT,52,,14.5,3.4,7.9,.437,0.2,0.9,.261,3.2,7.0,.459,.451,1.1,1.4,.831,0.5,0.6,1.2,1.3,0.5,0.0,0.9,1.5,8.3
82,Erwin Mueller,PF,29,MMT,3,,6.7,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.7,1.7,.400,0.0,1.0,1.0,0.7,0.0,0.0,1.0,1.7,0.7
83,Swen Nater,C,24,TOT,79,,30.1,5.9,10.7,.552,0.0,0.0,.000,5.9,10.7,.553,.552,2.3,3.2,.709,3.6,9.0,12.6,1.6,0.4,0.8,2.5,2.7,14.1
84,Bob Netolicky,C-PF,31,TOT,75,,21.9,4.2,8.6,.488,0.0,0.1,.333,4.2,8.5,.489,.489,1.4,2.2,.642,2.3,2.9,5.2,1.3,0.4,0.4,1.3,1.5,9.8
85,Johnny Neumann,SG-SF,22,TOT,87,,23.6,5.5,12.3,.450,0.2,0.9,.243,5.3,11.4,.466,.459,1.9,2.5,.772,1.2,1.4,2.6,2.9,1.1,0.3,2.9,3.3,13.2
86,Bill Newton,C,23,INA,11,,6.6,0.6,1.4,.467,0.0,0.0,,0.6,1.4,.467,.467,0.1,0.2,.500,0.1,1.5,1.6,0.5,0.2,0.0,0.6,1.1,1.4
87,Jim O'Brien,SF,22,NYA,11,,4.9,1.4,3.4,.405,0.0,0.4,.000,1.4,3.0,.455,.405,0.8,1.4,.600,1.2,0.4,1.5,0.5,0.3,0.3,0.7,0.5,3.5
88,Jimmy O'Brien,PG,23,TOT,72,,18.3,2.9,7.1,.411,0.1,0.4,.259,2.8,6.8,.420,.418,1.1,1.3,.832,0.7,1.2,1.9,3.5,0.9,0.0,1.6,1.1,7.1
89,Tom Owens,PF,24,CAR,81,,28.2,5.5,10.4,.527,0.0,0.1,.333,5.5,10.3,.528,.528,2.8,3.6,.769,3.7,5.1,8.9,1.6,0.7,0.5,2.1,3.8,13.8
90,Barry Parkhill,SG,22,VIR,60,,14.5,1.9,5.2,.371,0.1,0.3,.188,1.9,4.9,.381,.376,0.8,1.0,.820,0.2,0.9,1.1,1.6,0.5,0.2,1.3,2.5,4.7
91,Billy Paultz,C,25,NYA,77,,33.7,6.7,13.6,.494,0.0,0.0,.000,6.7,13.6,.494,.494,2.9,4.0,.721,2.7,7.4,10.2,2.2,0.8,1.9,2.3,3.1,16.4
92,Jerry Pender,SG,23,SDA,11,,6.2,0.7,2.7,.267,0.1,0.3,.333,0.6,2.5,.259,.283,0.9,1.2,.769,0.3,0.2,0.5,0.4,0.5,0.0,0.8,1.0,2.5
93,Cincinnatus Powell,PF,31,VIR,82,,30.3,6.4,14.2,.452,0.1,0.4,.323,6.3,13.9,.456,.457,2.5,3.6,.706,2.1,4.2,6.3,1.7,0.6,0.4,2.3,3.3,15.5
94,Joe Reaves,SF,23,MMT,12,,14.3,2.5,5.8,.429,0.0,0.0,,2.5,5.8,.429,.429,0.3,0.5,.667,1.4,2.4,3.8,0.5,0.2,0.6,1.4,1.9,5.3
95,Rich Rinaldi,SG,24,NYA,5,,5.6,0.8,2.8,.286,0.0,0.2,.000,0.8,2.6,.308,.286,0.8,0.8,1.000,1.0,0.0,1.0,0.2,0.4,0.0,0.2,0.6,2.4
96,Red Robbins,C,29,TOT,80,,20.3,3.5,7.2,.478,0.0,0.2,.077,3.4,7.1,.488,.479,1.5,1.7,.853,1.8,3.0,4.8,1.1,0.5,0.4,1.1,1.4,8.4
97,Marv Roberts,PF,24,TOT,74,,21.6,3.6,8.1,.445,0.0,0.0,1.000,3.6,8.1,.444,.446,1.7,2.2,.787,2.2,2.8,5.0,1.6,0.6,0.1,1.4,2.1,8.9
98,Flynn Robinson,SG,32,SDA,49,,15.9,3.8,8.3,.457,0.2,0.6,.267,3.6,7.7,.472,.467,1.1,1.4,.765,0.6,1.0,1.6,2.3,0.5,0.0,1.0,1.5,8.8
99,Ronnie Robinson,PF,22,TOT,62,,18.9,2.8,6.4,.442,0.0,0.0,.000,2.8,6.3,.443,.442,0.8,1.2,.671,1.7,2.9,4.5,0.8,0.3,0.1,1.1,2.0,6.4
100,Wilbert Robinson,SG,24,MMT,45,,21.2,3.7,8.9,.413,0.0,0.1,.000,3.7,8.8,.419,.413,1.3,1.5,.851,0.6,1.1,1.8,2.9,1.1,0.2,2.0,2.8,8.6
101,Dave Robisch,C,24,DNR,84,,29.4,5.3,11.3,.473,0.0,0.0,,5.3,11.3,.473,.473,3.8,4.9,.774,2.6,5.8,8.4,1.8,0.5,0.8,1.2,2.7,14.5
102,John Roche,SG,24,TOT,84,,26.0,4.7,9.9,.479,0.4,1.3,.343,4.3,8.6,.499,.501,1.8,2.1,.836,0.4,1.0,1.5,4.3,0.7,0.2,2.2,1.9,11.6
103,Billy Schaeffer,SF,22,NYA,59,,14.8,2.9,5.8,.497,0.0,0.2,.222,2.9,5.7,.504,.500,0.7,0.9,.759,0.8,1.6,2.4,0.6,0.4,0.2,0.9,2.4,6.5
104,Bruce Seals,SF,20,UTS,78,,17.4,2.9,7.8,.379,0.2,1.2,.211,2.7,6.6,.408,.394,0.9,1.4,.630,1.3,2.3,3.6,0.7,0.7,0.7,1.0,2.6,7.0
105,Billy Shepherd,PG,24,SDA,84,,20.7,2.4,6.3,.377,0.8,2.4,.322,1.6,3.9,.412,.439,0.5,0.8,.636,0.3,1.0,1.3,4.4,1.2,0.1,1.4,1.2,6.0
106,James Silas,PG,24,SAA,84,,36.9,5.8,12.1,.478,0.0,0.0,.000,5.8,12.1,.478,.478,4.2,5.0,.831,1.0,3.1,4.1,3.8,1.1,0.1,2.6,3.0,15.7
107,Walter Simon,SF,34,KEN,80,,14.6,2.9,6.2,.474,0.0,0.2,.154,2.9,6.0,.482,.476,0.7,0.9,.838,0.8,1.8,2.6,1.5,0.5,0.1,1.0,1.7,6.6
108,Ralph Simpson,SF,24,DNR,75,,29.9,8.0,18.6,.428,0.0,0.3,.083,7.9,18.3,.434,.429,2.8,3.7,.754,1.5,2.8,4.3,2.5,1.4,0.2,2.6,2.5,18.7
109,Al Smith,PG,27,DNR,76,,32.0,4.1,10.3,.399,0.3,0.9,.306,3.8,9.3,.409,.413,2.5,3.2,.773,0.7,2.4,3.2,8.1,1.3,0.1,3.6,3.4,10.9
110,Willie Sojourner,C,25,NYA,82,,16.0,2.5,5.1,.482,0.0,0.0,.000,2.5,5.1,.486,.482,0.7,0.8,.844,1.3,2.7,4.1,0.7,0.3,1.1,1.0,2.5,5.6
111,Paul Stovall,SF,25,SDA,13,,14.9,2.8,5.6,.493,0.0,0.0,,2.8,5.6,.493,.493,2.2,3.4,.636,1.6,2.8,4.5,0.9,0.3,0.5,1.6,2.5,7.7
112,Skeeter Swift,SG,27,SAA,16,,9.6,1.4,4.2,.343,0.1,0.8,.083,1.4,3.4,.400,.351,1.0,1.3,.800,0.3,0.7,1.0,0.9,0.2,0.0,0.8,1.6,3.9
113,Brian Taylor,PG,22,NYA,75,,33.4,4.8,10.2,.476,0.1,0.4,.276,4.7,9.8,.484,.482,1.3,1.9,.699,1.2,1.6,2.9,4.5,2.1,0.3,2.2,2.6,11.1
114,Fatty Taylor,PG,27,VIR,80,,35.2,3.7,8.9,.412,0.0,0.2,.158,3.6,8.6,.419,.414,2.3,3.2,.723,1.6,3.2,4.7,5.2,2.7,0.2,3.5,3.4,9.7
115,Oliver Taylor,SG,26,TOT,31,,16.7,2.1,4.8,.433,0.1,0.1,.500,2.0,4.7,.432,.440,1.9,2.8,.674,1.1,1.7,2.8,1.7,0.6,0.2,1.9,2.0,6.1
116,Chuck Terry,SF,23,SAA,61,,17.9,2.2,4.8,.449,0.0,0.0,.500,2.1,4.8,.449,.451,0.6,0.7,.878,1.1,1.6,2.7,1.2,0.3,0.1,0.5,2.3,4.9
117,Claude Terry,SG,24,DNR,60,,9.8,1.9,4.3,.443,0.2,0.6,.400,1.7,3.7,.450,.471,1.0,1.2,.870,0.4,0.8,1.2,1.2,0.2,0.1,1.0,1.1,5.0
118,Ronald Thomas,PF,23,KEN,71,,13.7,1.8,3.8,.469,0.0,0.1,.143,1.8,3.7,.477,.471,0.5,0.9,.587,1.6,2.5,4.1,0.9,0.7,0.1,1.0,2.2,4.1
119,George Thompson,SG,26,MMT,78,,35.0,6.9,14.5,.475,0.1,0.7,.185,6.8,13.8,.490,.480,5.3,6.7,.790,1.2,2.3,3.5,5.1,1.5,0.3,2.7,3.0,19.2
120,Dave Twardzik,PG,23,VIR,57,,24.8,2.9,6.0,.475,0.1,0.3,.200,2.8,5.8,.488,.480,2.9,3.8,.785,0.9,2.3,3.2,3.0,1.1,0.1,2.1,3.0,8.7
121,Bob Warren,SG,27,TOT,59,,13.5,1.9,4.3,.431,0.0,0.1,.000,1.9,4.2,.442,.431,1.1,1.2,.863,0.9,0.9,1.8,1.3,0.4,0.2,1.1,1.2,4.8
122,Bernie Williams,SG,28,VIR,6,,8.5,1.0,3.2,.316,0.2,0.3,.500,0.8,2.8,.294,.342,0.3,0.3,1.000,0.0,0.7,0.7,1.2,0.2,0.0,0.8,0.5,2.5
123,Chuck Williams,PG,27,TOT,90,,32.0,4.5,10.2,.441,0.0,0.1,.333,4.5,10.1,.443,.443,3.3,4.2,.783,0.9,1.9,2.8,6.2,1.0,0.1,2.8,2.2,12.4
124,John Williamson,SG,22,NYA,77,,29.4,6.3,12.8,.491,0.0,0.1,.182,6.2,12.6,.494,.492,1.9,2.5,.789,0.9,1.9,2.8,3.2,1.1,0.4,2.7,3.3,14.5
